siren,dateCreationEtablissement,denominationUniteLegale,isOnePerson,X,Y,appearances
504810037,1968-10-01,ASSOCIATION SPORTIVE DU COLLEGE HERRIOT,False,48.921338844,2.5328089942,2
305774473,1969-01-01,,True,48.878251335,2.4234674079,1
692043698,1969-01-01,EXPLOITATION ETABL ANDRE COLIN,False,48.906940069,2.3798335798,2
698201514,1969-01-01,SEDIC,False,48.926808721,2.4851199792,3
692028715,1969-01-01,ALIMENTATION BOUCHERIE UNION,False,48.928315717,2.3842355065,2
415356997,1969-01-01,,True,48.918662469,2.5381637117,1
698200037,1969-01-01,CONFISERIE DU MESNIL,False,48.936449098,2.458813683,3
698200912,1969-04-01,BOULANGERIE AULNAY,False,48.93998705,2.5026174574,8
830442216,1969-05-28,FOYER SOCIO EDUCATIF DU COLLEGE MADAME DE SEVIGNE GAGNY,False,48.885705395,2.5343295427,2
494777055,1969-09-19,UNION FRANCAISE DES ASSOCIATIONS DE COMBATTANTS ET VICTIMES DE GUERRE DE LA SEINE SAINT DENIS,False,48.913570788,2.3812528356,2
321935959,1970-01-01,CHANTIER PARC,False,48.934972699,2.4927880956,2
702034901,1970-01-01,SOCIETE ROBERT HERVE,False,48.917073511,2.3964035059,2
785491150,1970-01-01,,True,48.950347088,2.442318281,1
708204094,1970-01-01,OPTIQUE DE LA TOUR,False,48.907912997,2.5437279678,2
315687962,1970-01-01,,True,48.907974337,2.5182803988,1
702052374,1970-01-01,SOCIETE CHARMA HOTEL,False,48.880856321,2.4239526303,2
785532235,1970-01-01,,True,48.870158575,2.5609035513,1
443840566,1970-04-06,SCI DE L'ANTENNE,False,48.924830037,2.456749641,2
793955865,1970-07-16,ASSOCIATION HOGAR EXTREMENO A PARIS,False,48.913146591,2.3743277754,2
219300456,1970-08-07,COMMUNE DES LILAS,False,48.883935318,2.4204269776,22
415352962,1970-10-01,,True,48.880050363,2.5494762048,1
746050871,1970-12-11,SOCIETE LAITIERE CB,False,48.926734608,2.5477846189,3
621099340,1971-01-01,,True,48.858164651,2.4214121675,1
785481581,1971-01-01,,True,48.920757763,2.4900337132,1
300935822,1971-01-01,,True,48.936550965,2.4483156764,1
568203012,1971-01-01,,True,48.882781393,2.5266768788,1
712020080,1971-01-01,GOUNON S A,False,48.87925023,2.4198771241,2
785533415,1971-01-01,,True,48.883220599,2.5279019053,1
811700624,1971-03-12,FOYER SOCIO EDUCATIF COLLEGE JEAN MOULIN,False,48.90790865,2.390350112,2
340691237,1971-05-24,ASS CHAUFFEURS ORGINAIRES PORTUGAL,False,48.856460614,2.417841844,2
418104873,1971-10-01,,True,48.934582217,2.4259403793,1
300355658,1972-01-01,,True,48.870359283,2.4237895159,1
722005303,1972-01-01,ANTONIO,False,48.915207296,2.3805141707,4
728200932,1972-01-01,ARC EN CIEL S A R L,False,48.933401441,2.4938201478,2
722025319,1972-01-01,SOC DES ETS FROMM ET MARCHAL,False,48.897624517,2.4930605853,2
415318690,1972-01-01,,True,48.917604851,2.4556938826,1
785515776,1972-01-01,,True,48.927669875,2.4619088791,1
513948448,1972-02-29,ASSOCIATION SPORTIVE LYCEE D ETAT MIXTE CLASSIQUE MODERNE AULNAY SOUS BOIS,False,48.93659623,2.5038261057,2
419291406,1972-04-01,,True,48.953150823,2.3230316152,1
415339225,1972-07-01,,True,48.948314601,2.3294634613,1
785525544,1972-09-11,,True,48.960990487,2.3078149581,1
415336775,1972-10-01,,True,48.919035329,2.4489990225,1
427992219,1972-12-11,FUSION,False,48.916154142,2.3752960162,4
429695844,1973-01-01,,True,48.957222379,2.4938628773,1
785466772,1973-01-01,,True,48.909965236,2.37936286,1
731082061,1973-01-01,,True,48.908494985,2.4442760137,1
718112436,1973-01-01,,True,48.88301902,2.5269796202,1
785530502,1973-01-01,,True,48.877293209,2.5455673218,1
793706912,1973-04-01,FOYER SOCIO EDUCATIF LYCEE PROFESSIONNEL ALFRED COSTES,False,48.908704173,2.428207967,2
312451818,1973-07-17,SCI NEGRONI DE BELLOY,False,48.939255198,2.4435923338,2
429099096,1973-10-22,SALENGRO,False,48.898439668,2.4778684927,4
300567476,1974-01-01,,True,48.915307891,2.3735719387,1
305688277,1974-01-01,,True,48.906570599,2.383223196,1
785482944,1974-01-01,,True,48.928232668,2.5078992361,1
300938008,1974-01-01,SARL APAL,False,48.920285223,2.4103751556,2
307900746,1974-01-01,,True,48.904529362,2.4971131285,1
785512955,1974-01-01,SECOURS AMBULANCIER FRANCAIS,False,48.922887192,2.4060688276,4
302069059,1974-01-01,DORLIAT ET AGOPIAN,False,48.95423903,2.4171193522,2
307954016,1974-01-01,,True,48.92277987,2.4302667632,1
788277762,1974-01-01,CONSTRUCTIONS PRAMPARO,False,48.919502,2.4315831616,2
219300274,1974-02-23,COMMUNE DE LA COURNEUVE,False,48.9293866,2.3920577921,38
415310572,1974-04-01,,True,48.912955639,2.3804821664,1
788906659,1974-06-24,SCI CHANZY BAYARD,False,48.90902444,2.5184357583,3
308312115,1974-10-01,TROPIC AQUARIUM,False,48.947650176,2.5719853806,2
439203522,1974-12-20,SCI LA CHEVRETTE,False,48.954891318,2.3173291096,2
302429907,1975-01-01,,True,48.906751525,2.386389772,1
303828966,1975-01-01,SARL CGO LAURENT CERRER,False,48.956275781,2.4762438239,2
324547868,1975-01-01,,True,48.948121304,2.5038390313,1
303505556,1975-01-01,,True,48.910150729,2.437005191,1
302190525,1975-01-01,,True,48.912156495,2.4524422592,1
304338429,1975-01-01,,True,48.915628015,2.4542682269,1
711017350,1975-01-01,,True,48.914527343,2.4660575645,1
393991161,1975-02-22,SCI DE LA HAYE,False,48.921827112,2.483902492,2
415331503,1975-06-03,,True,48.931616035,2.5008352489,1
411776453,1975-07-01,,True,48.957389479,2.2943368203,1
415332022,1975-10-01,,True,48.916600944,2.3347910001,1
431687011,1975-12-15,PASTEUR,False,48.925677277,2.4739063181,2
305832156,1976-01-01,PHARMACIE DE LA GARE,False,48.931282432,2.49500377,5
307033712,1976-01-01,SOCIETE DES CHAUSSURES ALEX,False,48.955787925,2.4794219208,2
308920727,1976-01-01,AULNAY FROID,False,48.919292052,2.4825129982,2
305310393,1976-01-01,,True,48.92408598,2.4057126065,1
308163609,1976-01-01,,True,48.90243934,2.4773563913,1
305205577,1976-01-01,ATTACUS,False,48.908914242,2.5183153569,2
306455353,1976-01-01,,True,48.922637014,2.4339565675,1
308035492,1976-01-01,,True,48.92749895,2.5474156306,1
431252345,1976-02-01,GISAMU,False,48.88597839,2.5289405724,2
439146960,1976-03-31,ASSOCIATION LA VOIX DU DEVENIR,False,48.954424564,2.4858421207,12
429703903,1976-05-01,,True,48.915607964,2.4386398649,1
413216250,1976-07-01,,True,48.931821457,2.3943029833,1
328758933,1976-09-02,,True,48.879689793,2.4168724692,1
912348232,1976-10-06,ASSOCIATION BONDYNOISE DU CENTRE EDOUARD VAILLANT,False,48.889947818,2.4864718637,2
322648411,1976-11-29,SOCIETE ELBAZ FRERES,False,48.924499296,2.481559148,2
309206803,1977-01-01,GEIM,False,48.90903696,2.4423529871,4
309786887,1977-01-01,SOCIETE ANNE MARIE GILBERT,False,48.955787925,2.4794219208,2
310913363,1977-01-01,SOCIETE ACCUEIL ET BONNE CUISINE,False,48.928257685,2.4925505748,2
785486176,1977-01-01,,True,48.857044425,2.4177773963,1
311047542,1977-01-01,,True,48.906045001,2.4227844066,1
413653825,1977-01-01,,True,48.930996962,2.417794673,1
309568129,1977-01-01,ETABLISSEMENTS FLORVAL,False,48.929216595,2.5414847827,2
310482674,1977-01-01,,True,48.920654708,2.4175201111,1
311328785,1977-01-01,PAULE,False,48.88306061,2.5282209387,2
899898621,1977-01-31,ASSOCIATION SPORTIVE DU LYCEE LOUISE MICHEL,False,48.902080697,2.4407582442,2
219300100,1977-04-04,COMMUNE DE BONDY,False,48.891996995,2.4887430415,40
441484789,1977-05-24,SYND COPRO LES CASTORS DES SIX ROUTES,False,48.910410135,2.4392393387,2
839983590,1977-07-26,,True,48.880518248,2.4226609995,1
390791242,1977-10-01,,True,48.922515542,2.5224716817,1
318825502,1977-12-01,,True,48.950201212,2.4400772212,1
312225527,1978-01-01,,True,48.935618434,2.4947173462,1
312528474,1978-01-01,,True,48.869771698,2.4162623309,1
312868037,1978-01-01,PARIS INTERNATIONAL FRET,False,48.955888838,2.4658094275,2
313543654,1978-01-01,,True,48.86835991,2.4272428797,1
314407388,1978-01-01,SCI GM,False,48.904823252,2.3765027555,4
311976567,1978-01-01,COMITE ETS GEC ALSTHOM RATEAU,False,48.926396719,2.4106315283,2
312694326,1978-01-01,DARTY SAV MENAGER 93 CENTRE,False,48.906957014,2.4824176282,2
313751752,1978-01-01,SOCIETE JACK SPORTS,False,48.933200686,2.4244850503,2
319187829,1978-01-01,SCI LAVOISIER,False,48.902116465,2.434585255,4
312156862,1978-01-01,,True,48.909272008,2.5211934259,1
312701618,1978-01-01,,True,48.934765142,2.4563169353,1
313313199,1978-01-01,,True,48.92329766,2.5445814849,1
313969966,1978-01-01,,True,48.965223114,2.3000296237,1
314527086,1978-01-01,OPALOR LIVRY,False,48.910301984,2.5197143088,2
390796324,1978-01-01,,True,48.889360629,2.4968668629,1
430251926,1978-02-16,SCI VANESSA,False,48.916511192,2.4598600463,4
377746730,1978-05-05,SCI DE LA FERME DU MOULIN DE LA MOREE,False,48.95177713,2.4654225148,3
381927466,1978-08-22,,True,48.960765964,2.3072430008,1
442698494,1978-10-21,JEUNESSE PREHISTORIQUE ET GEOLOGIQUE,False,48.937004534,2.4270150888,2
310011002,1979-01-01,,True,48.947927912,2.5122858337,1
315446195,1979-01-01,CALIGRAF,False,48.905179551,2.3870602533,2
315575928,1979-01-01,BLANCHE NEIGE,False,48.926025457,2.4774360936,3
316055292,1979-01-01,MS DECORATION,False,48.903717502,2.5090858959,2
316389121,1979-01-01,SCI CEMC,False,48.937487811,2.4630235689,2
316743517,1979-01-01,SARL DE LA MYRR,False,48.92538555,2.4904718748,2
317188316,1979-01-01,,True,48.93984876,2.4620995968,1
317385607,1979-01-01,MARBRERIE DE LA SOURCE,False,48.91981861,2.5122745992,2
384213088,1979-01-01,,True,48.936174274,2.4575196536,1
390512333,1979-01-01,SCI DU 116 A 120 BD FELIX FAURE,False,48.907594158,2.3799596206,2
393036728,1979-01-01,,True,48.944243019,2.5014056822,1
430314138,1979-01-01,,True,48.90535224,2.3814663506,1
302317201,1979-01-01,,True,48.910708923,2.4177031834,1
315529859,1979-01-01,,True,48.890030473,2.4849872457,1
316389048,1979-01-01,SCI 79,False,48.918592081,2.4112264404,2
317246858,1979-01-01,,True,48.93132247,2.4254275303,1
389912502,1979-01-01,,True,48.922343004,2.4155552293,1
431744762,1979-01-01,LESAINE GERARD ET ELISABETH,False,48.913809724,2.479797616,2
314856501,1979-01-01,,True,48.914961102,2.4523772754,1
315222513,1979-01-01,,True,48.8810593,2.4250194174,1
315478560,1979-01-01,,True,48.918872441,2.5201963085,1
315825844,1979-01-01,,True,48.920932611,2.5464948738,1
316418490,1979-01-01,SCI SEBASTIEN,False,48.916511192,2.4598600463,2
316619337,1979-01-01,,True,48.878358404,2.5692971018,1
317246700,1979-01-01,,True,48.880942115,2.4180020641,1
317613677,1979-01-01,COQUILLE LUCIE ET FANNY,False,48.91920206,2.4496256361,2
427994918,1979-01-01,INDI DUFRANCAIS,False,48.878459023,2.4261697346,2
785535055,1979-01-01,,True,48.85990928,2.5765720677,1
415317569,1979-02-15,,True,48.86364642,2.428583926,1
321688244,1979-03-01,,True,48.913080093,2.5222144294,1
973204829,1979-04-01,VIK LE MARCHE AUX SURGELES,False,48.907956584,2.5382054985,7
785498478,1979-05-02,,True,48.920652735,2.408672063,1
430153957,1979-07-01,,True,48.911425557,2.5896258223,1
317877249,1979-09-01,,True,48.903558124,2.4804273064,1
398586370,1979-10-01,,True,48.915195923,2.3853951211,1
403490493,1979-10-03,,True,48.960794084,2.3072849619,1
692047897,1979-11-01,STAND AUTOMOBILES,False,48.910354216,2.3979240757,3
415338771,1979-12-20,,True,48.920363396,2.539477306,1
317942753,1980-01-01,CENTRE ENSEIGNEMENT COMPTABLE,False,48.867647837,2.4149567266,2
318376134,1980-01-01,,True,48.930254719,2.4967525549,1
390496479,1980-01-01,,True,48.94202794,2.4397717666,1
179303011,1980-01-01,DIR DEP AFFAIRES SANITAIRES ET SOCIALES,False,48.908571858,2.4531042636,9
318119138,1980-01-01,,True,48.924681762,2.4014670203,1
318877735,1980-01-01,,True,48.922748951,2.4068455304,1
301668059,1980-01-01,CONCORDE TAXIS,False,48.875648265,2.4162560499,2
317922466,1980-01-01,FRANCAISE DE DISTRIBUTION REPROGRAPHIQUE,False,48.877061228,2.5376169238,2
318301058,1980-01-01,SCI STABILIA,False,48.954314049,2.3109109291,2
318518305,1980-01-01,SCI TNM,False,48.923169159,2.4287340765,2
318778743,1980-01-01,,True,48.912809252,2.5233043283,1
431179829,1980-01-01,,True,48.955499714,2.3166569294,1
415325935,1980-01-07,,True,48.920031877,2.4511244471,1
784810020,1980-01-27,UNION GEN TRAV REUNION FRANCE,False,48.959685077,2.2903334221,2
318824661,1980-02-27,,True,48.924413024,2.4360936038,1
347435695,1980-03-01,,True,48.916511192,2.4598600463,1
319343729,1980-03-29,INTERNATIONAL IMPEX DISTRIBUTION,False,48.948663261,2.3297547001,3
319801635,1980-04-01,,True,48.881366789,2.527365106,1
319608550,1980-04-22,SOCIETE DE CONSTRUCTION DES VIEUX AMIS,False,48.884265318,2.5287426598,2
304891096,1980-05-05,COUVERTURE-PLOMBERIE-CHAUFFAGE AU GAZ,False,48.882253773,2.5382629736,2
310589023,1980-05-15,,True,48.936176617,2.4581569487,1
312908593,1980-06-01,INTERPRESS SARL,False,48.938936837,2.4462490379,2
319768693,1980-06-02,,True,48.960848224,2.5746058272,1
319243671,1980-06-17,SCI DES ILES,False,48.90703083,2.5313925645,3
319137998,1980-07-01,TECHNIQUE BUREAU SERVICE,False,48.861668898,2.4198248204,2
319276820,1980-07-01,,True,48.922780573,2.5250088511,1
319330353,1980-07-03,SCI ET FAMILIALE LIZARBE,False,48.924653249,2.3768394068,2
410965461,1980-07-18,TENNIS CLUB DE CLICHY SOUS BOIS,False,48.90650379,2.5507432423,3
319528527,1980-07-30,LES BORDS DE MARNE,False,48.859538023,2.5672413825,4
313335796,1980-08-04,INTECH CAPITAL CORPORATION ET COMPAGNIE,False,48.863199077,2.4161715873,2
320172968,1980-09-01,,True,48.938208286,2.4945548655,1
314217993,1980-09-01,,True,48.955279971,2.3014334074,1
415333954,1980-09-07,,True,48.931616035,2.5008352489,1
320012453,1980-09-25,,True,48.92372216,2.5306097227,1
320309719,1980-10-01,,True,48.915328004,2.3836394055,1
310980982,1980-10-01,EPILUX,False,48.956223168,2.3063189617,3
319967709,1980-10-02,,True,48.923925758,2.4775690843,1
320016397,1980-10-13,VIETNAM EXOTIQUES PHUOC-LOI,False,48.910720185,2.5113827271,2
320381817,1980-10-20,,True,48.913271368,2.3867012134,1
320229164,1980-10-23,TRIANON PRESSING,False,48.920409797,2.4523513205,2
415338334,1980-11-01,,True,48.913809724,2.479797616,1
320798531,1980-11-04,LA CARPE D OR,False,48.859538023,2.5672413825,2
320667470,1980-11-17,,True,48.872146734,2.4182173133,1
950040337,1980-12-01,SERVINTER,False,48.939255198,2.4435923338,2
307386698,1980-12-15,,True,48.921658168,2.4943288924,1
318008372,1980-12-31,SOCIETE DE BROCHAGE ET DE PARTICIPATION,False,48.955787925,2.4794219208,3
320954373,1981-01-01,SARL LABORIE,False,48.924248029,2.4671259881,2
322146457,1981-01-01,,True,48.923094992,2.3677656815,1
413223371,1981-01-01,,True,48.893435774,2.3990179782,1
305912172,1981-01-01,CHAMBRE DEP DES HUISSIERS DE JUSTICE,False,48.906622044,2.4529970583,2
322108945,1981-01-01,ENCONTRE PIERRE ET BENHAIM J J,False,48.900074356,2.4802923883,2
430210500,1981-01-01,LES 6 ROUTES,False,48.910413342,2.4354609312,2
322600693,1981-01-01,,True,48.947788503,2.3431860067,1
431179209,1981-01-01,,True,48.88105548,2.4204965252,1
785544552,1981-01-01,,True,48.927475554,2.52508063,1
321578577,1981-01-08,,True,48.928304465,2.4927671204,1
305610735,1981-01-15,COMPTOIR METALLURGIQUE DE SAINT ANDRE,False,48.941028557,2.4432996554,2
399564376,1981-02-01,,True,48.956980409,2.5000620707,1
592038483,1981-02-05,USIMETO S A R L,False,48.923394449,2.3685315851,3
321338436,1981-02-24,REGIS 1,False,48.907005964,2.4381355086,2
582082665,1981-03-01,CORDERIE NATIONALE ET CABLERIE,False,48.916800255,2.4395630482,3
847606712,1981-03-04,SOCIETE DE CANNE ET DE BOXE FRANCAISE,False,48.910946463,2.5458978115,2
415305432,1981-03-18,,True,48.930691552,2.429837543,1
321274037,1981-04-01,,True,48.913792489,2.391883021,1
415325232,1981-04-01,,True,48.92340221,2.4686357826,1
321194730,1981-04-01,SCI ESSAUDEUX,False,48.89411859,2.4311773838,2
321615171,1981-04-02,,True,48.913162373,2.4449220202,1
399549427,1981-04-13,,True,48.919689589,2.4609052016,1
424431146,1981-05-01,,True,48.871069915,2.4200609351,1
321794794,1981-05-12,,True,48.879313171,2.4124062587,1
322629569,1981-05-26,,True,48.857423186,2.4218865279,1
322632001,1981-06-01,FAMECO,False,48.900695563,2.4366854031,2
323513341,1981-06-01,,True,48.916059779,2.4664702865,1
321956583,1981-06-30,SOC TECHNIQUE ELECTRICITE GEN INDUS BATI,False,48.911857136,2.442134897,2
303687727,1981-07-01,QUINCAILLERIE ILE DE FRANCE,False,48.933786357,2.4244598715,6
322269044,1981-07-01,,True,48.87543707,2.4140589548,1
322201617,1981-07-02,,True,48.916218799,2.3901135832,1
322395179,1981-07-17,,True,48.936250988,2.4268374748,1
322947987,1981-08-01,,True,48.913570092,2.3932486728,1
324236744,1981-08-03,,True,48.925013563,2.5038336587,1
313087611,1981-09-01,SOCIETE PETER BIEWAN,False,48.918777874,2.4983586717,2
722029675,1981-09-01,SODEPHAR S A,False,48.907565608,2.3933166212,3
323034108,1981-09-01,,True,48.954850141,2.4168544231,1
303707780,1981-09-15,,True,48.922755625,2.3735752108,1
300512878,1981-10-01,KOUTOUBIA,False,48.859117491,2.4233656513,2
323537662,1981-10-01,,True,48.918777874,2.4983586717,1
323885319,1981-10-01,,True,48.921609146,2.3834292248,1
323468306,1981-10-01,,True,48.913065488,2.538212014,1
323084038,1981-10-06,,True,48.920817929,2.4098200023,1
322929092,1981-10-21,PALAGEST,False,48.913509776,2.4323334056,2
323296384,1981-10-29,,True,48.919237251,2.4086731375,1
322997248,1981-11-01,SCI SADEC,False,48.960474182,2.2980477947,2
323537639,1981-11-16,,True,48.924350461,2.5024526411,1
323220004,1981-12-01,,True,48.898842338,2.536379454,1
323363275,1981-12-15,SOCIETE REBAT RENOVE ET BATIT,False,48.874098397,2.4203353387,2
323449975,1981-12-29,ELYDOC,False,48.875625449,2.4169997788,2
323295592,1982-01-01,,True,48.945651685,2.4549170686,1
394222384,1982-01-01,,True,48.931616035,2.5008352489,1
323402370,1982-01-01,SOCIETE DES ETABLISSEMENTS BIGEARD,False,48.916070395,2.4897371635,5
818827586,1982-01-01,AIRBUS SPORTING CLUB,False,48.927593869,2.3986523626,2
321781064,1982-01-01,,True,48.877554177,2.419893289,1
324502046,1982-01-01,SOC ASSURANCES DE L ILE,False,48.935938077,2.3405239822,2
785515883,1982-01-01,,True,48.923456936,2.4328999897,1
324236843,1982-01-06,,True,48.920363396,2.539477306,1
308820372,1982-01-19,FRANCE FRICTION,False,48.907934458,2.3858954668,2
301917373,1982-02-01,OUTILLAGES MILLER,False,48.89975984,2.4362089718,2
323852814,1982-02-03,,True,48.915962806,2.4667059697,1
323930982,1982-02-25,,True,48.932504823,2.5456241962,1
312009301,1982-03-01,ASS SYND LIBRE CENTRE RENOVE D EPINAY,False,48.953461131,2.3116074271,2
403163660,1982-03-09,,True,48.928076857,2.4940222126,1
682015912,1982-03-29,SERUMETAL SA,False,48.95505407,2.3081795091,3
410649107,1982-04-01,,True,48.94108729,2.4965393595,1
325601425,1982-04-01,LES ASSURANCES DEPARTEMENTALES,False,48.935549701,2.3381305982,3
325039170,1982-04-14,,True,48.959191329,2.2906292648,1
304961477,1982-04-26,,True,48.910684293,2.4538098027,1
393798426,1982-05-01,,True,48.869040403,2.417600647,1
652023763,1982-05-03,SOCIETE PLASTIQUE ET CONDITIONNEMENT,False,48.933401042,2.444146185,2
324613850,1982-05-12,SOCIETE CIVILE JACROM,False,48.874153312,2.4179006824,2
392104022,1982-05-27,ASSOCIATION FEDERATION FRANCAISE AIKIDO ET BUDO - LIGUE ILE DE FRANCE - FRANCIS LABARDIN,False,48.860479738,2.421951567,2
324699859,1982-06-01,ECOLE DE CONDUITE DES QUATRES COLONNES,False,48.961364854,2.3009631159,2
301050134,1982-06-15,,True,48.931196604,2.4269371077,1
315829929,1982-06-25,JORILE,False,48.882253773,2.5382629736,2
325446441,1982-07-01,SARL LAURENT REDAN,False,48.907912997,2.5437279678,2
785542390,1982-07-01,,True,48.925715971,2.5235722979,1
325597961,1982-07-20,,True,48.876132701,2.4194114683,1
327300067,1982-08-01,CCM AER ORFISER,False,48.913712885,2.4026942562,3
325206779,1982-08-05,SOC PIECES AUTOMOBILES RECUPERATION,False,48.932300198,2.4061005858,2
326607009,1982-08-25,ASDECO,False,48.905144126,2.4437401923,3
322316217,1982-09-01,ENTRAID GESTION RESTAUR ECOLES,False,48.8990433,2.4441417504,2
325765766,1982-09-02,SCI DES TENNIS DES HOSTIVAS,False,48.941113744,2.4936182765,2
325814531,1982-09-18,,True,48.927451758,2.4903911811,1
318547064,1982-10-01,CROIX DU SUD IMPRESSION,False,48.939182632,2.4905368488,4
315900704,1982-10-01,,True,48.921442548,2.3832101296,1
325567006,1982-10-02,,True,48.926666587,2.4631816508,1
305680100,1982-10-11,,True,48.917033405,2.4657957936,1
331110478,1982-10-28,SARL MARIN,False,48.941136579,2.5030494491,2
325905610,1982-11-05,,True,48.919958897,2.4682438309,1
329757462,1982-11-15,,True,48.930438058,2.4173507978,1
524352697,1982-11-23,ASSOCIATION PORTUGAISE DE ROMAINVILLE,False,48.921413495,2.4358943973,2
326558020,1982-12-01,SOCIETE CIVILE ARMINDO FRANCOISE,False,48.897889734,2.5407513399,3
318121837,1982-12-14,LIBRAIRIE PAPETERIE PARIFERIC,False,48.902053819,2.3857083871,2
327746301,1982-12-20,125 BRIAND NOTAIRES,False,48.91372763,2.5249400258,2
315726844,1983-01-01,,True,48.901794423,2.38897167,1
326383007,1983-01-01,JACK FLEURS,False,48.931667084,2.4933703698,2
327631313,1983-01-01,CABINET MED DOCTEURS HOFFMANN ET LAURENT,False,48.949527165,2.512242983,2
678109026,1983-01-01,,True,48.937826076,2.4957674598,1
394984306,1983-01-01,,True,48.905155778,2.4792160593,1
326393519,1983-01-01,,True,48.882588652,2.5369523226,1
352606123,1983-01-01,,True,48.919449457,2.4461522492,1
581043163,1983-01-01,DRAG-MODE,False,48.919035329,2.4489990225,2
327264313,1983-01-03,,True,48.908044218,2.4392698758,1
409182896,1983-01-10,ASS AMICALE DE L'UTA,False,48.945020219,2.4341897114,2
326302429,1983-01-14,SCI DU DIX SEPT RUE BERNARD ET MAZOYER,False,48.912416329,2.382677475,2
326852928,1983-01-25,MOTUS,False,48.902082261,2.4829378044,2
326627288,1983-02-01,SCI DES DEUX MARECHAUX,False,48.867216914,2.4166044954,2
326955127,1983-02-01,UNION ELUS SOCIAL REPUBL SSTD,False,48.901684215,2.4816237695,2
414548321,1983-02-04,,True,48.951764446,2.4142073463,1
312893795,1983-02-15,,True,48.94480157,2.4452451351,1
326653029,1983-02-25,HENRI IV,False,48.899916322,2.446836118,2
199308842,1983-03-01,COLLEGE AIME ET EUGENIE COTTON,False,48.939875661,2.4742634349,2
199312208,1983-03-01,COLLEGE TRAVAIL LANGEVIN,False,48.875169724,2.4237346618,2
219300068,1983-03-01,COMMUNE DE BAGNOLET,False,48.869095207,2.4157807779,37
269301172,1983-03-01,MAISON DE RETRAITE  GASTON MONMOUSSEAU,False,48.941138343,2.47095552,2
327814505,1983-03-01,BOURSE DU TRAVAIL,False,48.870184406,2.4236304473,6
179306618,1983-03-01,DIRECTION DEPARTEMENTALE DE L'EQUIPEMENT,False,48.90542078,2.4500561966,2
199311879,1983-03-01,COLLEGE DIDIER DAURAT,False,48.935336182,2.4273519156,4
199316134,1983-03-01,LYCEE GENERAL&TECHNOLOG LOUISE MICHEL,False,48.902080697,2.4407582442,2
219300159,1983-03-01,COMMUNE DE COUBRON,False,48.917127703,2.5720063666,8
269300075,1983-03-01,CTRE COM ACTION SOCIALE DU BOURGET,False,48.935944079,2.4287429836,6
279300198,1983-03-01,SEINE-SAINT-DENIS HABITAT,False,48.908571858,2.4531042636,5
199308586,1983-03-01,COLLEGE PABLO NERUDA,False,48.887324625,2.5438191854,2
199312331,1983-03-01,LYCEE PROFESSIONNEL JEAN-BAPTISTE CLEMENT,False,48.88765277,2.5421194327,2
199317439,1983-03-01,LYCEE PROFESSIONNEL R ROLLAND,False,48.879549728,2.4171044729,2
269300117,1983-03-01,CTRE COM ACTION SOCIALE DE DRANCY,False,48.917553901,2.4671658795,7
269300547,1983-03-01,CAISSE DES ECOLES DE GAGNY,False,48.884880678,2.5366123026,2
327741500,1983-03-01,,True,48.953672171,2.2928606534,1
327334207,1983-03-15,,True,48.920252283,2.5118200872,1
219300456,1983-03-16,COMMUNE DES LILAS,False,48.883935318,2.4204269776,22
302472550,1983-04-01,ENTREPRISE DESJARDINS-MAUPOINT,False,48.95655551,2.5055924642,3
775673254,1983-04-01,,True,48.864703,2.4383956143,1
326981644,1983-04-01,PRATIC PROTHESE,False,48.91718376,2.513993863,2
327081584,1983-04-04,,True,48.932080881,2.3983695563,1
329531156,1983-04-22,ASS FRANCO AMERIDIENNE ET INVI,False,48.921144937,2.5255488795,2
393222468,1983-05-01,,True,48.903020925,2.4291119298,1
327478046,1983-05-02,CJM COIFFURE,False,48.928491137,2.4917863319,2
327603841,1983-05-11,T.B.C.R.,False,48.958529603,2.3175363011,2
179302112,1983-05-24,TRESORERIE GENERALE DE SEINE-SAINT-DENIS,False,48.895335029,2.4020879669,25
179302211,1983-05-24,DIRECTION SERVICE FISCAUX SEINE ST DENIS,False,48.918196705,2.3333255463,29
179302211,1983-05-24,DIRECTION SERVICE FISCAUX SEINE ST DENIS,False,48.918196705,2.3333255463,29
313564759,1983-06-01,TRICONTINENTAL TRADING COMPAGNIE,False,48.908337325,2.3730446329,2
331575357,1983-06-01,,True,48.924648406,2.4151090051,1
415331446,1983-06-01,,True,48.878969272,2.4226657628,1
327741542,1983-06-12,,True,48.879814682,2.5415011328,1
259300291,1983-06-24,SMIX PRODUCTION DISTRIBUTION CHALEUR,False,48.901527647,2.4819149251,2
319947750,1983-07-01,FABRICATION FR D'EQUIPEMENT AUTOMOBILES,False,48.916569836,2.3631415237,2
312906308,1983-07-01,RETECO,False,48.920694364,2.4459811152,2
302441027,1983-07-07,,True,48.859530607,2.4235994675,1
328084546,1983-07-20,SEMA,False,48.922630589,2.410559964,8
328855366,1983-08-01,,True,48.921946292,2.3975724265,1
328118112,1983-08-01,VERITE NATURELLE,False,48.883445653,2.5275030539,2
328024617,1983-08-26,STUDIO SHOW,False,48.918755699,2.4029652313,2
785573106,1983-09-01,,True,48.906920956,2.4702000533,1
329441380,1983-09-01,BENIL NATHALIE ET MADAR RONNI,False,48.878405234,2.4121547116,2
415332907,1983-09-08,,True,48.875023346,2.4273397568,1
402808612,1983-09-16,CLAC AND SON,False,48.916508431,2.3801370906,3
321930976,1983-10-01,,True,48.929799513,2.4937229394,1
304486400,1983-10-01,,True,48.932935214,2.4242407999,1
